emp_no,first_name,last_name,dept_no,dept_name
55346,Hausi,Schrooten,d005,Development
55414,Divine,Talmon,d005,Development
55441,Sasan,Wursthorn,d007,Sales
55499,Kamakshi,Diderrich,d005,Development
55505,Kristen,Fabrizio,d005,Development
55592,Alexius,Karcich,d007,Sales
55839,Rosalyn,Birch,d007,Sales
55884,Maia,Hmelo,d005,Development
55996,Stamatina,Bellmore,d007,Sales
56050,Jaroslava,Uhrik,d007,Sales
56106,Saeko,Chiola,d007,Sales
56125,Heon,Thombley,d005,Development
56168,Kazuyasu,Fontet,d005,Development
56177,Yucel,Colorni,d005,Development
56195,Pascal,Hashii,d005,Development
56300,Serge,Zobel,d005,Development
56346,Zhiguo,Bennet,d005,Development
56400,Froduald,Munke,d005,Development
56430,Tesuya,Klassen,d007,Sales
56445,Chikara,Liesche,d005,Development
56507,Sasan,Luff,d005,Development
56519,Magdalena,Taubenfeld,d005,Development
56545,Arunas,Oehlmann,d005,Development
56658,Shimshon,Turnbull,d005,Development
56678,Murthy,McAffer,d007,Sales
56740,Sashi,Vuskovic,d005,Development
56831,Zvonko,Baaz,d005,Development
56952,Itzchak,Leppanen,d005,Development
57000,Toshiko,Lortz,d007,Sales
57051,Xinyu,Angot,d005,Development
57064,Arco,Serov,d005,Development
57211,Uta,Undy,d005,Development
57316,Kousuke,Journel,d007,Sales
57325,Hidde,Akiyama,d007,Sales
57377,Adel,Slobodova,d005,Development
57437,Zhenhua,Eterovic,d005,Development
57533,Kagan,Heuser,d005,Development
57592,Heng,Wendorf,d005,Development
57660,Mayuri,Lally,d005,Development
57718,Ayonca,Daescu,d005,Development
57893,Khalid,Tasistro,d005,Development
57996,Zhonghua,Xiaoshan,d007,Sales
58027,Yakkov,Luef,d005,Development
58033,Maren,Etalle,d007,Sales
58035,Jenwei,Speckmann,d005,Development
58080,Hideyuki,Birta,d007,Sales
58096,Rosine,Usdin,d007,Sales
58115,Manu,Peir,d005,Development
58201,Willard,Bashian,d005,Development
58227,Armond,Bierbaum,d005,Development
58231,Marjo,Pauthner,d007,Sales
58286,Yechiam,Poujol,d007,Sales
58460,Mart,Wixon,d007,Sales
58499,Marjo,Pileggi,d005,Development
58635,Giordano,Rabejac,d005,Development
58753,Vitaly,Luders,d007,Sales
58787,Kristina,Erie,d005,Development
58797,Xiaoheng,Breugel,d007,Sales
58825,JoAnna,Swist,d007,Sales
58837,Bowen,Waleschkowski,d005,Development
58959,Younwoo,Gecseg,d007,Sales
59016,Terresa,Kornyak,d005,Development
59018,Marsal,Liesche,d007,Sales
59087,Shakhar,Erdmenger,d007,Sales
59089,Ramya,Zirintsis,d005,Development
59227,Adly,Ruemmler,d005,Development
59242,Fun,Peak,d007,Sales
59342,Babette,Colorni,d007,Sales
59432,Pascal,Farrar,d005,Development
59465,Lillian,Luiz,d007,Sales
59510,Shuichi,Bouloucos,d007,Sales
59513,Xiaoheng,Rosaz,d005,Development
59764,Jeane,Wroclawski,d005,Development
59793,Jayson,Tibblin,d007,Sales
59852,Divier,Goldhammer,d007,Sales
59927,Sedat,Salverda,d007,Sales
60124,Kagan,Sichman,d007,Sales
60207,Koldo,Mahmud,d005,Development
60217,Limsoon,Doering,d007,Sales
60285,Nitsan,Coorg,d005,Development
60338,Girolamo,Fraisse,d007,Sales
60343,Munenori,Leppanen,d007,Sales
60469,Angel,Kampfer,d007,Sales
60677,Stella,Worfolk,d005,Development
60858,Elgin,Foote,d005,Development
60865,Yuqun,Birge,d005,Development
60866,Valter,Lorcy,d005,Development
61043,Michaela,Conti,d005,Development
61062,Parke,Champarnaud,d005,Development
61273,Manohar,Hainaut,d007,Sales
61420,Sanjoy,Cunliffe,d005,Development
61453,Hyuncheol,Vanwelkenhuysen,d005,Development
61515,Mats,Curless,d007,Sales
61549,Shimshon,Montresor,d007,Sales
61554,Tianruo,Steenbeek,d005,Development
61623,Xiaoqiu,Luce,d005,Development
61706,Stevo,Butner,d005,Development
61718,Yakichi,Poujol,d005,Development
61753,Pantung,Levergood,d005,Development
61776,Stafford,dAstous,d007,Sales
61805,Faiza,Gurbaxani,d007,Sales
61843,Guenter,Millington,d007,Sales
61846,Danil,Varley,d005,Development
61910,Gay,Bahk,d005,Development
61941,Mohammed,Joslin,d005,Development
62080,Toshimo,Birjandi,d007,Sales
62095,Katsuyuki,Erva,d005,Development
62097,Krassimir,Klyachko,d005,Development
62098,Breannda,Sommer,d007,Sales
62174,Teunis,Denna,d007,Sales
62215,Adly,Koshino,d005,Development
62304,Kersti,Rusmann,d005,Development
62313,Stamatina,Ecklund,d007,Sales
62360,Ranga,Sinitsyn,d005,Development
62381,Fay,Pfau,d005,Development
62383,Khatoun,Rodier,d005,Development
62428,Guadalupe,Lortz,d005,Development
62472,Renee,Buescher,d007,Sales
62480,Bedrich,Stemann,d005,Development
62633,Zijian,Gulla,d007,Sales
62696,Paloma,Callaway,d007,Sales
62804,Emran,Bahr,d005,Development
62906,Alselm,McFarlin,d007,Sales
62925,Bedir,Kobara,d005,Development
63257,Elvis,Trogemann,d007,Sales
63295,Giao,Angiulli,d005,Development
63305,Perry,Waymire,d005,Development
63324,Pintsang,Leuchs,d005,Development
63326,Filipp,Perin,d005,Development
63329,Mart,Schaaf,d007,Sales
63343,Mark,Ananiadou,d005,Development
63349,Anestis,Comte,d005,Development
63399,Yonghoan,Azumi,d005,Development
63442,Satyanarayana,Reghbati,d005,Development
63508,Radhia,Scharstein,d005,Development
63542,Michaela,Hanratty,d005,Development
63679,Amalendu,Beidas,d005,Development
63738,Yunming,Ohori,d005,Development
63836,Hitofumi,Petersohn,d007,Sales
63997,Stafford,Rosti,d005,Development
64377,Along,Couchot,d005,Development
64398,Nectarios,Perna,d007,Sales
64445,Yifei,Jansen,d005,Development
64488,Jaana,Kandlur,d005,Development
64791,Dinkar,Gerteisen,d007,Sales
64872,Dayanand,Thibadeau,d007,Sales
64969,Jasminko,Kawashima,d005,Development
65056,Masako,Haldar,d005,Development
65097,Yinlin,Meszaros,d007,Sales
65122,Hugh,Ballarin,d005,Development
65131,Shakhar,Akiyama,d007,Sales
65136,Terresa,Undy,d007,Sales
65162,Marko,Peot,d005,Development
65211,True,Hofstetter,d007,Sales
65280,Arun,Aloia,d005,Development
65358,Kshitij,Cooley,d005,Development
65372,Amalendu,Lenart,d005,Development
65533,Monique,Mawatari,d005,Development
65579,Adit,Orsini,d007,Sales
65657,Arno,Seiwald,d007,Sales
65715,Nevin,Gniady,d005,Development
65835,Arra,Beetstra,d007,Sales
65974,Fayez,Schicker,d007,Sales
66050,Gully,Riesenhuber,d007,Sales
66183,Ortrud,Frijda,d005,Development
66191,Giordano,Slaats,d005,Development
66225,Mayumi,Stifter,d007,Sales
66229,Dannz,Mayerwieser,d007,Sales
66447,Greger,Conia,d005,Development
66475,Gopalakrishnan,Birsak,d005,Development
66556,Hongzhu,Remmele,d005,Development
66624,Huiqun,Bharadwaj,d007,Sales
66716,Elgin,Kermarrec,d007,Sales
66744,Chuanyi,Puppe,d005,Development
66775,Mariangiola,Milicia,d005,Development
66866,Luise,Sundgren,d005,Development
66989,Dzung,Camarinopoulos,d005,Development
67050,Nalini,Kading,d005,Development
67066,Josyula,Perez,d005,Development
67111,Odysseas,Dalphin,d007,Sales
67165,Chikako,Schapire,d007,Sales
67216,Yongmao,Streng,d005,Development
67253,Shiv,Szmurlo,d005,Development
67306,Peternela,Molenkamp,d005,Development
67327,Tomokazu,Ernst,d005,Development
67358,True,Staudhammer,d005,Development
67367,Karlis,Birch,d007,Sales
67398,Tru,Jansen,d005,Development
67402,Maya,Ruemmler,d007,Sales
67451,Siamak,Stellhorn,d005,Development
67477,Morrie,Vasanthakumar,d005,Development
67729,Candida,Molenkamp,d005,Development
67740,Reinhard,Stifter,d005,Development
67812,Reinhold,Reinhart,d005,Development
67823,Szabolcs,Muhlberg,d005,Development
67845,Xuejun,Back,d007,Sales
67853,King,Perl,d005,Development
67929,Richard,Iisaka,d005,Development
68028,Richara,Syang,d007,Sales
68269,Marjo,Falster,d005,Development
68321,Aris,Harbusch,d005,Development
68418,Heon,Alblas,d005,Development
68550,Alper,Perin,d005,Development
68568,Iara,Raney,d007,Sales
68603,Fabrizio,Rusterholz,d007,Sales
68611,Sashi,Biran,d005,Development
68692,Behnaam,Monarch,d005,Development
68744,Khedija,Spelt,d005,Development
68780,Berni,Itschner,d005,Development
68808,Morrie,Beerel,d005,Development
68838,Nalini,Pauthner,d007,Sales
68839,Shuky,Famili,d007,Sales
68909,Jayson,Rajcani,d005,Development
68917,Menkae,Peot,d005,Development
69112,Saddek,Crabtree,d005,Development
69177,Shan,Marchegay,d005,Development
69216,Yagil,Bonifati,d007,Sales
69224,Jenwei,Molberg,d005,Development
69308,Chinya,Schreiter,d007,Sales
69325,Pranas,Dredge,d005,Development
69387,Danny,Mitsuhashi,d005,Development
69446,Pranay,Melter,d005,Development
69493,Odoardo,Greibach,d005,Development
69506,Marke,Cappelletti,d005,Development
69647,Deborah,Pileggi,d007,Sales
69654,Paris,Hofman,d005,Development
69717,Boalin,Gecsei,d007,Sales
69897,Stamatina,Kamber,d007,Sales
69920,Teunis,Kieras,d005,Development
69932,Surveyors,Stenning,d005,Development
69982,Sanjoy,Lindqvist,d007,Sales
70027,Manton,Schieder,d005,Development
70040,Along,Montemayor,d005,Development
70077,Vesna,Panienski,d005,Development
70117,Arie,Bail,d005,Development
70237,Quingbo,Badache,d005,Development
70310,Neven,Ranai,d007,Sales
70502,Jiann,Weedon,d007,Sales
70579,Seshu,Polajnar,d005,Development
70726,Sadun,Cronan,d005,Development
70739,Przemyslawa,Kakkar,d007,Sales
70809,Premal,Welham,d005,Development
70810,Vishwani,Brodal,d007,Sales
70830,Jiakeng,Maksimenko,d005,Development
70970,Yuuichi,Vesna,d005,Development
70974,Girolamo,Xiaoshan,d005,Development
70988,Ziyad,DasSarma,d007,Sales
71128,Selwyn,Dolinsky,d005,Development
71214,Kiyomitsu,Toyoshima,d005,Development
71416,Jayson,Demir,d005,Development
71509,Ioana,Feinberg,d005,Development
71560,Shalesh,Shanbhogue,d007,Sales
71627,Aria,Ranta,d007,Sales
71782,Boriana,Oskamp,d005,Development
71847,Seshu,Kadhim,d007,Sales
71864,Martina,Bellone,d005,Development
71914,Navid,Uludag,d005,Development
71930,Lech,Etalle,d007,Sales
71960,Teunis,Karnin,d007,Sales
72003,Kamakshi,Besselaar,d005,Development
72031,Nagui,Makrucki,d007,Sales
72078,Olivera,Limongiello,d005,Development
72195,Iara,Schwartzbauer,d005,Development
72211,Apostol,Murrill,d005,Development
72264,Alain,Bale,d005,Development
72387,Taiji,Zeilberger,d005,Development
72586,Jiong,Usery,d005,Development
72725,Jayesh,Felder,d005,Development
72727,Lunjin,Basagni,d007,Sales
72836,Sadun,Baez,d007,Sales
72928,Xiahua,Rosay,d007,Sales
73082,Ioana,Sadowski,d005,Development
73137,Manohar,Lortz,d005,Development
73142,Gretta,VanScheik,d005,Development
73336,Zhongwei,Molenkamp,d007,Sales
73462,Sergi,Pelc,d007,Sales
73504,Sastry,Anandan,d005,Development
73592,Xuejun,Shanbhogue,d005,Development
73685,Yurii,Fujisaki,d007,Sales
73749,Hercules,Oppitz,d007,Sales
73758,Serenella,Sevcikova,d005,Development
73777,Carrsten,DeMori,d005,Development
73808,Urs,Skafidas,d005,Development
73842,Seongbin,Esteva,d007,Sales
73855,Greger,Blokdijk,d007,Sales
73891,Rasikan,Rebaine,d007,Sales
73914,Atreyi,Smailagic,d005,Development
73961,Khedija,Schaad,d005,Development
74014,Hilary,Benaini,d005,Development
74027,Goo,Openshaw,d005,Development
74182,Takushi,Stasinski,d007,Sales
74215,Tooru,Qiwen,d007,Sales
74388,Mokhtar,Miyakawa,d005,Development
74452,Munenori,Zizka,d005,Development
74458,Gennady,Guenter,d005,Development
74484,Ramya,Salvesen,d005,Development
74672,Vishu,Genther,d005,Development
74683,Takanari,Clouatre,d007,Sales
74733,Val,Sabnani,d007,Sales
74961,Tianruo,Vitiello,d005,Development
75142,Uwe,Speckmann,d007,Sales
75153,Flemming,Wissmann,d005,Development
75166,Aamod,Snyers,d005,Development
75253,Kwee,Schaar,d005,Development
75277,Arne,Demri,d007,Sales
75285,Shahid,Ranft,d005,Development
75347,Aemilian,Simmen,d005,Development
75417,Arif,Sanella,d005,Development
75471,Karoline,Simmen,d007,Sales
75505,Jacopo,Isaac,d007,Sales
75533,Tomoyuki,Coorg,d007,Sales
75592,Gretta,Borstler,d007,Sales
75659,Saniya,Riefers,d005,Development
75725,Stella,Rijsenbrij,d007,Sales
75741,Candido,Birsak,d007,Sales
75940,Shigeo,Christ,d005,Development
75994,Muzhong,Michaeli,d007,Sales
76139,Mark,Speer,d007,Sales
76142,Nikolaos,Ambroszkiewicz,d007,Sales
76177,Kerryn,Sommen,d005,Development
76232,Georg,Hedayat,d007,Sales
76234,Takahito,Lovengreen,d005,Development
76252,Marco,Khamsi,d007,Sales
76331,Jaroslava,Delgrange,d007,Sales
76358,Jordanka,Chinal,d005,Development
76408,JiYoung,Ananiadou,d005,Development
76467,Amabile,Schwartzbauer,d005,Development
76495,Zhonghua,Cangellaris,d007,Sales
76516,Arnd,Kroll,d007,Sales
76539,Cordelia,Monarch,d005,Development
76719,Filipp,Smeets,d005,Development
76823,Constantino,Wissmann,d005,Development
76895,Souichi,Meriste,d005,Development
76937,Shuji,Matzat,d007,Sales
76957,Saniya,Rosca,d005,Development
76985,Amalendu,Fontan,d005,Development
77186,Irene,Crooks,d007,Sales
77214,Fumitake,Kulisch,d007,Sales
77232,Kinh,Krogh,d007,Sales
77234,Kazuhisa,Krohm,d005,Development
77316,Peternela,Milicic,d005,Development
77325,Feiyu,Brickell,d007,Sales
77334,Jaber,Hegner,d005,Development
77340,Bodh,Khalil,d005,Development
77374,Laurentiu,Greibach,d005,Development
77394,Mary,Wielonsky,d005,Development
77481,Kitty,Picel,d007,Sales
77538,Masadi,Remmers,d005,Development
77541,Hideo,Furudate,d005,Development
77543,Constantino,Cannard,d005,Development
77768,Tokuyasu,Picel,d005,Development
77804,Yonghong,Marzano,d005,Development
77847,Aron,Haumacher,d005,Development
78048,Jaewoo,Jumpertz,d007,Sales
78111,Teunis,Ushiama,d007,Sales
78153,Kwan,Akiyama,d005,Development
78185,Mamdouh,Klassen,d005,Development
78200,Brigham,Verhoeff,d005,Development
78310,Aria,Chaudhury,d005,Development
78327,Tetsushi,Stranks,d007,Sales
78331,Guozhong,Erol,d005,Development
78348,Guoxiang,Serov,d005,Development
78413,Toshimi,Jenevein,d007,Sales
78441,Abdulla,Beetstra,d005,Development
78447,Chiranjit,Bahk,d007,Sales
78488,Toshimori,Morton,d005,Development
78542,Atilio,Matzat,d005,Development
78551,Lobel,Cooman,d005,Development
78697,Troy,Stavenow,d007,Sales
78710,Theirry,Benantar,d005,Development
78814,Kasidit,Pollock,d005,Development
78819,Vojin,Compeau,d007,Sales
79026,Armond,Frijda,d005,Development
79204,Juyoung,Lund,d007,Sales
79251,Gennady,Taubenfeld,d007,Sales
79348,Mari,Gire,d005,Development
79390,Bernt,Shigei,d007,Sales
79391,Gritta,Garnham,d005,Development
79470,Sadegh,Schmittgen,d005,Development
79488,Yolla,Shumilov,d005,Development
79509,Vitaly,Akiyama,d007,Sales
79538,Elvis,Melton,d007,Sales
79566,Fumino,Peron,d007,Sales
79644,Radoslaw,Lindenbaum,d005,Development
79683,Narain,Winter,d007,Sales
79703,Remco,Einsfeld,d005,Development
79761,Prasadram,Encarnacion,d005,Development
79772,Xiaoqiu,Gulik,d007,Sales
79858,Mansur,Marzano,d005,Development
79965,Sandeepan,Asser,d005,Development
79999,Chuanti,Jakobus,d005,Development
80032,Yurij,Isaac,d007,Sales
80063,Arie,Hoogerwoord,d007,Sales
80089,Luisa,Birch,d005,Development
80136,Gaurav,Berstel,d005,Development
80171,Kshitij,Zykh,d005,Development
80251,Yoshinari,Kitai,d005,Development
80258,Hirochika,Hiyoshi,d007,Sales
80288,Teiji,Rousseau,d005,Development
80375,Atreye,Peac,d005,Development
80456,Aemilian,Gire,d005,Development
80464,Randi,Erie,d005,Development
80744,Badri,Bauknecht,d007,Sales
80763,Bader,Merro,d007,Sales
80774,Vishv,Pollacia,d005,Development
80838,Cheong,Ruemmler,d007,Sales
80869,Ishfaq,Randi,d005,Development
80873,Marsal,Nishimukai,d007,Sales
80903,Yakichi,Dulin,d005,Development
81035,Hsiangchu,Boreale,d007,Sales
81104,Marc,Grabner,d005,Development
81207,Barry,Hofstetter,d005,Development
81261,Marin,Garnham,d005,Development
81340,Baocai,Poehlman,d007,Sales
81358,Premal,Quadeer,d007,Sales
81376,Gunilla,Fabrizio,d005,Development
81517,Xiong,Reutenauer,d007,Sales
81564,Martijn,Michaels,d005,Development
81658,Rosine,Pearson,d005,Development
81717,Toney,Anguita,d007,Sales
81827,Huai,Gluchowski,d005,Development
82045,Tse,Bolsens,d005,Development
82052,Lidong,Rahier,d007,Sales
82065,Christophe,Anger,d005,Development
82107,Gunilla,Heping,d007,Sales
82116,Chiradeep,Shiratori,d005,Development
82145,Zhongwei,Pagter,d007,Sales
82152,Doohun,Ferretti,d005,Development
82162,Shigeo,Kroft,d005,Development
82177,IEEE,Vilarrasa,d005,Development
82227,Xiaocheng,Sethi,d005,Development
82295,Manohar,Parfitt,d005,Development
82310,Jinxi,Panangaden,d005,Development
82315,Paris,Apsitis,d005,Development
82350,Nahla,Stifter,d005,Development
82367,Miyeon,Halloran,d007,Sales
82371,Frederique,Erev,d007,Sales
82391,Mayuko,McAffer,d007,Sales
82457,Vidar,Pauthner,d005,Development
82478,Vishwani,Ginneken,d005,Development
82678,Poorav,Haldar,d005,Development
82981,Fayez,Mitina,d005,Development
82986,Fumiko,Cools,d007,Sales
83189,Kristian,Birrer,d005,Development
83194,Vidar,Bridgland,d007,Sales
83284,Genta,Ghalwash,d005,Development
83375,Anestis,Kenevan,d005,Development
83443,Shigeu,Nooteboom,d005,Development
83515,Fay,Collavizza,d005,Development
83605,Persi,Fordan,d005,Development
83626,Reuven,Maccarone,d005,Development
83748,Hyuncheol,Molberg,d005,Development
83768,Mark,Ariola,d007,Sales
83804,Iara,Kragelund,d005,Development
83891,Gopalakrishnan,Falster,d007,Sales
83934,Mabhin,Edelhoff,d005,Development
84001,Badri,Facello,d005,Development
84051,Kirk,Taubman,d007,Sales
84058,Huai,Rajcani,d005,Development
84066,Jianhui,Thambidurai,d005,Development
84098,Shalesh,Merle,d007,Sales
84114,Gaetan,Naudin,d005,Development
84138,Jovan,Maginnis,d005,Development
84214,Van,Chaudhuri,d005,Development
84292,Leaf,Luff,d005,Development
84340,Moriyoshi,Granlund,d007,Sales
84382,Harjit,Wallrath,d005,Development
84487,Apostol,Hashii,d005,Development
84592,Xinglin,Ressouche,d005,Development
84606,Gully,Kawashimo,d005,Development
84662,Sanjeeva,Kalafatis,d007,Sales
84671,Lenore,Dalphin,d005,Development
84685,Alejandra,Jullig,d005,Development
84760,Takushi,Callaway,d005,Development
84821,Magy,Vieri,d007,Sales
84901,Lucien,Peak,d007,Sales
84917,Rafael,Fetvedt,d005,Development
84974,Baocai,Pell,d005,Development
84999,Turgut,Koblitz,d007,Sales
85057,Charlene,Sadowsky,d005,Development
85199,Souichi,Barbanera,d005,Development
85201,Taiji,Berstel,d007,Sales
85204,Moni,Silva,d007,Sales
85230,Gal,Demke,d007,Sales
85273,Sarita,Morrow,d005,Development
85328,Kien,Kitsuregawa,d005,Development
85374,Hairong,Herber,d005,Development
85406,Serap,Matzke,d007,Sales
85532,Jinxi,Imataki,d005,Development
85583,Sanjeeva,Hiyoshi,d005,Development
85609,Otmar,Benner,d005,Development
85645,Henk,Ashish,d005,Development
85696,Wuxu,Mitzlaff,d007,Sales
85743,Ramalingam,Wissmann,d007,Sales
85755,Aloys,Ozeri,d007,Sales
85776,Dante,Reutenauer,d007,Sales
85784,Nechama,Cronau,d007,Sales
85788,Khaled,Streng,d005,Development
85812,Seshu,Erbe,d005,Development
85861,Roselyn,Reeker,d007,Sales
85866,Dinkar,Baek,d007,Sales
85901,Tommaso,Hagimont,d007,Sales
85924,Gita,Menhardt,d005,Development
85968,Idoia,Lorch,d005,Development
86003,Khaled,Zielinski,d005,Development
86014,Maris,Zeilberger,d005,Development
86037,Khaled,Badache,d007,Sales
86070,Diederik,Restivo,d005,Development
86071,Premsyl,Kavvadias,d007,Sales
86103,Zhiguo,Asmuth,d005,Development
86252,Mahendra,Selenyi,d007,Sales
86269,Kristinn,Swift,d007,Sales
86404,Jungsoon,Quaggetto,d005,Development
86493,Yongmin,Katalagarianos,d005,Development
86540,Turgut,Nitta,d005,Development
86631,Tristan,Isaac,d005,Development
86788,Golgen,Saoudi,d007,Sales
86853,Dhritiman,Giveon,d007,Sales
87001,Sanjit,Maquelin,d007,Sales
87030,Shmuel,Prenel,d007,Sales
87060,Willard,Birdsall,d007,Sales
87064,Ewing,Bednarek,d005,Development
87115,Charlene,Zyda,d007,Sales
87139,Magy,Koblick,d005,Development
87144,Kshitij,Naudin,d005,Development
87158,Nahid,Neiman,d005,Development
87168,Herb,Beerel,d005,Development
87246,Boaz,Melichar,d007,Sales
87266,Aral,Stafford,d007,Sales
87319,Zita,Bain,d005,Development
87483,Vesna,Baranowski,d005,Development
87492,Susuma,Kushner,d005,Development
87640,Shigehito,Swift,d005,Development
87751,Lakshmi,Frolund,d007,Sales
87851,Aloys,Asser,d007,Sales
87864,Gil,Zuberek,d005,Development
87869,Alassane,Luit,d007,Sales
87875,Anneli,Reeker,d005,Development
87958,Leandro,Mattern,d005,Development
87982,Lijia,Conia,d005,Development
87992,Moriyoshi,Iivonen,d007,Sales
88010,Prodip,Ventosa,d007,Sales
88072,Jeanne,Vecchio,d005,Development
88182,Kristinn,Christianini,d005,Development
88190,Lech,Radivojevic,d007,Sales
88269,Demin,Kaelbling,d007,Sales
88340,Gad,Fiutem,d007,Sales
88441,Mart,Moehrke,d005,Development
88548,Baruch,Heijenga,d005,Development
88579,Vasilii,Himler,d005,Development
88600,Bernd,Ranze,d007,Sales
88741,Ottavia,Rattan,d005,Development
88806,Laurentiu,Ernst,d007,Sales
88893,Shaleah,Shanbhogue,d005,Development
88938,Rosine,Detkin,d007,Sales
89010,Jingling,Weisert,d005,Development
89051,Demos,Ritzmann,d007,Sales
89053,Arunachalam,Bolsens,d005,Development
89063,Gen,Marshall,d005,Development
89074,Dmitry,Chandrasekhar,d007,Sales
89080,Gil,Smeets,d005,Development
89133,Fumino,Kermarrec,d005,Development
89270,Francoise,Chachaty,d005,Development
89331,Ranga,Narahara,d005,Development
